Season,Team,Gtm,Opp,Spread,Total
2018,NYG,2,@DAL,3.0,42.0
2018,NYG,3,@HOU,6.5,44.0
2018,NYG,4,NOR,3.5,51.5
2018,NYG,5,@CAR,7.0,43.5
2018,NYG,6,PHI,1.5,45.0
2018,NYG,7,@ATL,4.5,52.0
2018,NYG,8,WAS,1.0,44.0
2018,NYG,9,@SFO,3.0,45.0
2018,NYG,10,TAM,-3.0,53.5
2018,NYG,11,@PHI,4.5,49.0
2018,NYG,12,CHI,4.0,44.0
2018,NYG,13,@WAS,-3.0,40.5
2018,NYG,14,TEN,2.5,42.0
2018,NYG,15,@IND,10.0,48.5
2018,NYG,16,DAL,-7.5,38.5
2018,NYJ,1,@DET,7.0,44.0
2018,NYJ,2,MIA,-3.0,43.0
2018,NYJ,3,@CLE,3.0,41.0
2018,NYJ,4,@JAX,7.5,40.5
2018,NYJ,5,DEN,-1.0,43.0
2018,NYJ,6,IND,-2.5,47.5
2018,NYJ,7,MIN,3.5,45.0
2018,NYJ,8,@CHI,8.5,42.5
2018,NYJ,9,@MIA,3.0,43.0
2018,NYJ,10,BUF,-7.0,38.0
2018,NYJ,11,NWE,13.0,46.5
2018,NYJ,12,@TEN,10.5,40.5
2018,NYJ,13,@BUF,4.5,37.0
2018,NYJ,14,HOU,7.0,44.0
2018,NYJ,15,GNB,3.0,47.5
2018,NYJ,16,@NWE,14.5,46.5
2018,PHI,1,ATL,-1.0,44.5
2018,PHI,2,@TAM,-3.0,46.5
2018,PHI,3,IND,-6.5,45.5
2018,PHI,4,@TEN,-3.0,41.5
2018,PHI,5,MIN,-3.5,48.0
2018,PHI,6,@NYG,-1.5,45.0
2018,PHI,7,CAR,-5.0,45.0
2018,PHI,8,@JAX,-3.5,44.0
2018,PHI,9,DAL,-7.5,45.5
2018,PHI,10,@NOR,7.0,56.5
2018,PHI,11,NYG,-4.5,49.0
2018,PHI,12,WAS,-5.5,45.0
2018,PHI,13,@DAL,3.5,45.5
2018,PHI,14,@LAR,13.5,52.5
2018,PHI,15,HOU,-1.0,46.5
2018,PHI,16,@WAS,-6.0,42.5
2018,PIT,1,@CLE,-3.5,41.0
2018,PIT,2,KAN,-4.5,52.0
2018,PIT,3,@TAM,1.0,55.0
2018,PIT,4,BAL,-3.0,51.0
2018,PIT,5,ATL,-3.5,57.0
2018,PIT,6,@CIN,1.5,49.5
2018,PIT,7,CLE,-8.5,47.5
2018,PIT,8,@BAL,1.5,46.5
2018,PIT,9,CAR,-3.5,51.0
2018,PIT,10,@JAX,-4.0,47.0
2018,PIT,11,@DEN,-3.0,47.5
2018,PIT,12,LAC,-3.0,52.5
2018,PIT,13,@OAK,-10.5,51.0
2018,PIT,14,NWE,2.5,56.0
2018,PIT,15,@NOR,6.5,53.0
2018,PIT,16,CIN,-14.0,45.0
2018,SFO,1,@MIN,6.0,46.5
2018,SFO,2,DET,-6.0,48.5
2018,SFO,3,@KAN,5.5,53.0
2018,SFO,4,@LAC,10.5,46.0
2018,SFO,5,ARI,-3.0,40.5
2018,SFO,6,@GNB,9.0,46.5
2018,SFO,7,LAR,8.0,52.0
2018,SFO,8,@ARI,-2.5,40.0
2018,SFO,9,OAK,1.5,44.0
2018,SFO,10,NYG,-3.0,45.0
2018,SFO,11,@TAM,1.5,54.5
2018,SFO,12,@SEA,10.0,45.5
2018,SFO,13,DEN,3.0,45.5
2018,SFO,14,SEA,3.5,44.0
2018,SFO,15,CHI,4.0,44.0
2018,SFO,16,@LAR,10.5,49.5
2018,SEA,1,@DEN,3.0,42.5
2018,SEA,2,@CHI,4.5,42.5
2018,SEA,3,DAL,-1.0,40.0
2018,SEA,4,@ARI,-3.5,40.0
2018,SEA,5,LAR,7.5,50.5
2018,SEA,6,@OAK,-3.0,48.0
2018,SEA,7,@DET,3.0,48.0
2018,SEA,8,LAC,-1.0,48.0
2018,SEA,9,@LAR,10.0,51.0
2018,SEA,10,GNB,-3.0,49.0
2018,SEA,11,@CAR,3.0,46.5
2018,SEA,12,SFO,-10.0,45.5
2018,SEA,13,MIN,-3.0,45.5
2018,SEA,14,@SFO,-3.5,44.0
2018,SEA,15,KAN,1.0,54.5
2018,SEA,16,ARI,-14.0,39.5
2018,TAM,1,@NOR,10.0,50.0
2018,TAM,2,PHI,3.0,46.5
2018,TAM,3,PIT,-1.0,55.0
2018,TAM,4,@CHI,3.0,46.0
2018,TAM,5,@ATL,3.0,57.0
2018,TAM,6,CLE,-3.5,52.5
2018,TAM,7,@CIN,3.5,55.0
2018,TAM,8,@CAR,6.0,55.5
2018,TAM,9,WAS,-3.5,51.0
2018,TAM,10,@NYG,3.0,53.5
2018,TAM,11,SFO,-1.5,54.5
2018,TAM,12,CAR,3.5,52.0
2018,TAM,13,NOR,10.0,54.0
2018,TAM,14,@BAL,8.5,45.0
2018,TAM,15,@DAL,7.5,48.0
2018,TAM,16,ATL,2.5,51.5
2018,OTI,1,@MIA,-1.0,43.5
2018,OTI,2,HOU,3.5,41.0
2018,OTI,3,@JAX,10.0,39.0
2018,OTI,4,PHI,3.0,41.5
2018,OTI,5,@BUF,-6.0,38.5
2018,OTI,6,BAL,2.5,43.5
2018,OTI,7,@LAC,6.5,46.0
2018,OTI,8,@DAL,4.5,40.5
2018,OTI,9,NWE,6.5,47.0
2018,OTI,10,@IND,1.0,50.0
2018,OTI,11,@HOU,3.5,42.5
2018,OTI,12,NYJ,-10.5,40.5
2018,OTI,13,JAX,-5.5,37.5
2018,OTI,14,@NYG,-2.5,42.0
2018,OTI,15,WAS,-11.5,37.5
2018,OTI,16,IND,5.5,42.5
2018,WAS,1,@ARI,2.0,43.5
2018,WAS,2,IND,-6.0,48.0
2018,WAS,3,GNB,2.5,45.5
2018,WAS,4,@NOR,5.5,51.5
2018,WAS,5,CAR,1.0,44.5
2018,WAS,6,DAL,1.0,40.5
2018,WAS,7,@NYG,-1.0,44.0
2018,WAS,8,ATL,-1.5,46.5
2018,WAS,9,@TAM,3.5,51.0
2018,WAS,10,HOU,3.0,40.5
2018,WAS,11,@DAL,7.0,40.0
2018,WAS,12,@PHI,5.5,45.0
2018,WAS,13,NYG,3.0,40.5
2018,WAS,14,@JAX,7.5,36.5
2018,WAS,15,@TEN,11.5,37.5
2018,WAS,16,PHI,6.0,42.5
2019,CRD,1,DET,2.5,45.5
2019,CRD,2,@BAL,13.0,46.0
2019,CRD,3,CAR,-2.5,46.0
2019,CRD,4,SEA,5.5,49.0
2019,CRD,5,@CIN,3.0,45.0
2019,CRD,6,ATL,3.0,52.5
2019,CRD,7,@NYG,3.5,49.5
2019,CRD,8,@NOR,12.5,47.5
2019,CRD,9,SFO,10.5,43.5
2019,CRD,10,@TAM,5.5,51.0
2019,CRD,11,@SFO,10.0,44.0
2019,CRD,12,LAR,2.5,47.0
2019,CRD,13,PIT,2.5,43.5
2019,CRD,14,CLE,3.0,49.0
2019,CRD,15,@SEA,8.0,51.0
2019,CRD,16,@LAR,7.0,46.0
2019,ATL,1,@MIN,3.5,47.0
2019,ATL,2,PHI,1.0,53.0
2019,ATL,3,@IND,1.0,48.0
2019,ATL,4,TEN,-3.5,46.0
2019,ATL,5,@HOU,4.0,49.0
2019,ATL,6,@ARI,-3.0,52.5
2019,ATL,7,LAR,3.0,54.5
2019,ATL,8,SEA,7.5,48.5
2019,ATL,9,@NOR,14.0,51.5
2019,ATL,10,@CAR,3.5,49.0
2019,ATL,11,TAM,-3.5,51.5
2019,ATL,12,NOR,7.0,48.0
2019,ATL,13,CAR,-3.5,48.0
2019,ATL,14,@SFO,10.5,50.0
2019,ATL,15,JAX,-7.5,48.0
2019,ATL,16,@TAM,1.0,48.0
2019,RAV,1,@MIA,-7.0,41.0
2019,RAV,2,ARI,-13.0,46.0
2019,RAV,3,@KAN,4.5,52.0
2019,RAV,4,CLE,-7.5,47.0
2019,RAV,5,@PIT,-3.5,44.0
2019,RAV,6,CIN,-10.5,47.0
2019,RAV,7,@SEA,3.0,49.0
2019,RAV,8,NWE,3.0,44.5
2019,RAV,9,@CIN,-10.5,44.0
2019,RAV,10,HOU,-4.0,51.0
2019,RAV,11,@LAR,-3.5,47.0
2019,RAV,12,SFO,-5.5,45.0
2019,RAV,13,@BUF,-6.5,44.0
2019,RAV,14,NYJ,-17.0,44.0
2019,RAV,15,@CLE,-9.5,48.5
2019,RAV,16,PIT,2.0,35.0
2019,BUF,1,@NYJ,2.5,41.0
2019,BUF,2,@NYG,-1.0,44.5
2019,BUF,3,CIN,-5.5,43.5
2019,BUF,4,NWE,7.0,41.5
2019,BUF,5,@TEN,3.5,39.5
2019,BUF,6,MIA,-17.0,42.5
2019,BUF,7,PHI,-1.0,39.5
2019,BUF,8,WAS,-10.5,37.0
2019,BUF,9,@CLE,3.0,42.0
2019,BUF,10,@MIA,-7.0,41.5
2019,BUF,11,DEN,-3.5,37.0
2019,BUF,12,@DAL,6.5,46.5
2019,BUF,13,BAL,6.5,44.0
2019,BUF,14,@PIT,1.0,37.0
2019,BUF,15,@NWE,7.0,38.5
2019,BUF,16,NYJ,1.5,37.0
2019,CAR,1,LAR,1.5,49.5
2019,CAR,2,TAM,-6.5,48.0
2019,CAR,3,@ARI,2.5,46.0
2019,CAR,4,@HOU,5.5,47.5
2019,CAR,5,JAX,-3.0,41.0
2019,CAR,6,@TAM,-2.0,48.5
2019,CAR,7,@SFO,4.5,41.0
2019,CAR,8,TEN,-3.5,43.0
2019,CAR,9,@GNB,5.0,49.0
2019,CAR,10,ATL,-3.5,49.0
2019,CAR,11,@NOR,10.0,46.0
2019,CAR,12,WAS,-10.5,38.5
2019,CAR,13,@ATL,3.5,48.0
2019,CAR,14,SEA,6.0,48.5
2019,CAR,15,@IND,7.5,46.0
2019,CAR,16,NOR,13.5,45.0
2019,CHI,1,GNB,-3.5,47.0
2019,CHI,2,@DEN,-3.0,41.0
2019,CHI,3,@WAS,-5.0,41.0
2019,CHI,4,MIN,1.0,38.0
2019,CHI,5,@OAK,-6.5,39.5
2019,CHI,6,NOR,-4.0,37.0
2019,CHI,7,LAC,-3.5,41.0
2019,CHI,8,@PHI,5.0,41.0
2019,CHI,9,DET,-6.0,38.0
2019,CHI,10,@LAR,5.0,40.0
2019,CHI,11,NYG,-6.0,41.0
2019,CHI,12,@DET,-5.5,37.5
2019,CHI,13,DAL,3.0,43.0
2019,CHI,14,@GNB,4.0,40.0
2019,CHI,15,KAN,6.5,45.5
2019,CHI,16,@MIN,-5.0,36.5
2019,CIN,1,@SEA,9.5,44.0
2019,CIN,2,SFO,-1.0,46.0
2019,CIN,3,@BUF,5.5,43.5
2019,CIN,4,@PIT,3.5,45.5
2019,CIN,5,ARI,-3.0,45.0
2019,CIN,6,@BAL,10.5,47.0
2019,CIN,7,JAX,4.0,44.5
2019,CIN,8,@LAR,12.0,48.5
2019,CIN,9,BAL,10.5,44.0
2019,CIN,10,@OAK,13.0,48.0
2019,CIN,11,PIT,5.5,37.5
2019,CIN,12,NYJ,2.5,43.0
2019,CIN,13,@CLE,6.5,43.0
2019,CIN,14,NWE,10.5,42.0
2019,CIN,15,@MIA,-1.5,46.0
2019,CIN,16,CLE,2.5,44.0
2019,CLE,1,TEN,-5.5,44.0
2019,CLE,2,@NYJ,-6.5,45.5
2019,CLE,3,LAR,4.0,48.0
2019,CLE,4,@BAL,7.5,47.0
2019,CLE,5,@SFO,5.0,47.5
2019,CLE,6,SEA,-1.0,45.5
2019,CLE,7,@NWE,9.5,43.0
2019,CLE,8,@DEN,-4.0,39.0
2019,CLE,9,BUF,-3.0,42.0
2019,CLE,10,PIT,-3.0,41.5
2019,CLE,11,MIA,-11.0,45.5
2019,CLE,12,@PIT,-1.0,40.0
2019,CLE,13,CIN,-6.5,43.0
2019,CLE,14,@ARI,-3.0,49.0
2019,CLE,15,BAL,9.5,48.5
2019,CLE,16,@CIN,-2.5,44.0
2019,DAL,1,NYG,-7.0,44.0
2019,DAL,2,@WAS,-6.0,46.5
2019,DAL,3,MIA,-22.0,46.5
2019,DAL,4,@NOR,-2.5,47.0
2019,DAL,5,GNB,-3.5,46.5
2019,DAL,6,@NYJ,-7.0,43.5
2019,DAL,7,PHI,-3.0,50.0
2019,DAL,8,@NYG,-6.5,48.5
2019,DAL,9,MIN,-3.5,48.5
2019,DAL,10,@DET,-7.5,46.5
2019,DAL,11,@NWE,5.5,44.0
2019,DAL,12,BUF,-6.5,46.5
2019,DAL,13,@CHI,-3.0,43.0
2019,DAL,14,LAR,1.0,48.5
2019,DAL,15,@PHI,-2.0,47.0
2019,DAL,16,WAS,-12.5,47.5
2019,DEN,1,@OAK,-3.0,42.5
2019,DEN,2,CHI,3.0,41.0
2019,DEN,3,@GNB,7.0,42.0
2019,DEN,4,JAX,-2.5,37.0
2019,DEN,5,@LAC,4.0,46.0
2019,DEN,6,TEN,-1.0,41.0
2019,DEN,7,KAN,3.0,49.5
2019,DEN,8,@IND,6.0,41.0
2019,DEN,9,CLE,4.0,39.0
2019,DEN,10,@MIN,10.0,40.5
2019,DEN,11,@BUF,3.5,37.0
2019,DEN,12,LAC,4.5,39.0
2019,DEN,13,@HOU,8.0,42.5
2019,DEN,14,@KAN,10.0,43.0
2019,DEN,15,DET,-9.5,40.0
2019,DEN,16,OAK,-5.5,41.5
2019,DET,1,@ARI,-2.5,45.5
2019,DET,2,LAC,1.0,47.0
2019,DET,3,@PHI,4.0,45.0
2019,DET,4,KAN,7.5,54.5
2019,DET,5,@GNB,3.5,47.0
2019,DET,6,MIN,2.5,43.5
2019,DET,7,NYG,-6.5,49.0
2019,DET,8,@OAK,2.5,51.5
2019,DET,9,@CHI,6.0,38.0
2019,DET,10,DAL,7.5,46.5
2019,DET,11,@WAS,-4.0,39.0
2019,DET,12,CHI,5.5,37.5
2019,DET,13,@MIN,12.0,43.5
2019,DET,14,TAM,5.5,46.0
2019,DET,15,@DEN,9.5,40.0
2019,DET,16,GNB,13.5,44.0
2019,GNB,1,@CHI,3.5,47.0
2019,GNB,2,MIN,-3.0,43.0
2019,GNB,3,DEN,-7.0,42.0
2019,GNB,4,PHI,-3.5,46.0
2019,GNB,5,@DAL,3.5,46.5
2019,GNB,6,DET,-3.5,47.0
2019,GNB,7,OAK,-5.5,48.0
2019,GNB,8,@KAN,-5.0,48.0
2019,GNB,9,@LAC,-4.0,50.0
2019,GNB,10,CAR,-5.0,49.0
2019,GNB,11,@SFO,3.0,48.0
2019,GNB,12,@NYG,-6.5,43.5
2019,GNB,13,WAS,-13.0,42.5
2019,GNB,14,CHI,-4.0,40.0
2019,GNB,15,@MIN,4.0,47.0
2019,GNB,16,@DET,-13.5,44.0
2019,HTX,1,@NOR,6.5,52.0
2019,HTX,2,JAX,-7.5,43.0
2019,HTX,3,@LAC,3.0,49.0
2019,HTX,4,CAR,-5.5,47.5
2019,HTX,5,ATL,-4.0,49.0
2019,HTX,6,@KAN,3.5,54.5
2019,HTX,7,@IND,1.5,46.5
2019,HTX,8,OAK,-5.0,52.0
2019,HTX,9,@JAX,1.0,46.0
2019,HTX,10,@BAL,4.0,51.0
2019,HTX,11,IND,-3.5,46.0
2019,HTX,12,NWE,3.5,47.0
2019,HTX,13,DEN,-8.0,42.5
2019,HTX,14,@TEN,3.0,50.0
2019,HTX,15,@TAM,-3.0,50.0
2019,HTX,16,TEN,10.0,43.0
2019,CLT,1,@LAC,6.0,44.5
2019,CLT,2,@TEN,3.0,43.5
2019,CLT,3,ATL,-1.0,48.0
2019,CLT,4,OAK,-5.5,46.0
2019,CLT,5,@KAN,10.5,55.5
2019,CLT,6,HOU,-1.5,46.5
2019,CLT,7,DEN,-6.0,41.0
2019,CLT,8,@PIT,1.0,39.5
2019,CLT,9,MIA,-11.0,44.5
2019,CLT,10,JAX,-2.5,41.5
2019,CLT,11,@HOU,3.5,46.0
2019,CLT,12,TEN,1.0,41.5
2019,CLT,13,@TAM,3.0,46.5
2019,CLT,14,@NOR,8.0,48.5
2019,CLT,15,CAR,-7.5,46.0
2019,CLT,16,@JAX,-5.0,41.5
2019,JAX,1,KAN,3.5,49.0
2019,JAX,2,@HOU,7.5,43.0
2019,JAX,3,TEN,1.5,38.0
2019,JAX,4,@DEN,2.5,37.0
2019,JAX,5,@CAR,3.0,41.0
2019,JAX,6,NOR,-2.5,42.5
2019,JAX,7,@CIN,-4.0,44.5
2019,JAX,8,NYJ,-7.0,39.5
2019,JAX,9,HOU,-1.0,46.0
2019,JAX,10,@IND,2.5,41.5
2019,JAX,11,@TEN,4.5,42.0
2019,JAX,12,TAM,3.0,46.5
2019,JAX,13,LAC,3.5,42.0
2019,JAX,14,@OAK,7.0,47.0
2019,JAX,15,@ATL,7.5,48.0
2019,JAX,16,IND,5.0,41.5
2019,KAN,1,@JAX,-3.5,49.0
2019,KAN,2,@OAK,-7.0,53.5
2019,KAN,3,BAL,-4.5,52.0
2019,KAN,4,@DET,-7.5,54.5
2019,KAN,5,IND,-10.5,55.5
2019,KAN,6,HOU,-3.5,54.5
2019,KAN,7,@DEN,-3.0,49.5
2019,KAN,8,GNB,5.0,48.0
2019,KAN,9,MIN,5.5,46.0
2019,KAN,10,@TEN,-5.0,49.0
2019,KAN,11,@LAC,-5.5,52.5
2019,KAN,12,OAK,-11.5,49.5
2019,KAN,13,@NWE,3.0,49.5
2019,KAN,14,DEN,-10.0,43.0
2019,KAN,15,@CHI,-6.5,45.5
2019,KAN,16,LAC,-10.0,46.0
2019,SDG,1,IND,-6.0,44.5
2019,SDG,2,@DET,-1.0,47.0
2019,SDG,3,HOU,-3.0,49.0
2019,SDG,4,@MIA,-15.0,43.5
2019,SDG,5,DEN,-4.0,46.0
2019,SDG,6,PIT,-6.0,42.5
2019,SDG,7,@TEN,3.0,42.5
2019,SDG,8,@CHI,3.5,41.0
2019,SDG,9,GNB,4.0,50.0
2019,SDG,10,@OAK,-1.0,49.0
2019,SDG,11,KAN,5.5,52.5
2019,SDG,12,@DEN,-4.5,39.0
2019,SDG,13,@JAX,-3.5,42.0
2019,SDG,14,MIN,1.0,45.0
2019,SDG,15,OAK,-7.5,45.0
2019,SDG,16,@KAN,10.0,46.0
2019,RAM,1,@CAR,-1.5,49.5
2019,RAM,2,NOR,-2.0,52.5
2019,RAM,3,@CLE,-4.0,48.0
2019,RAM,4,TAM,-9.0,48.5
2019,RAM,5,@SEA,1.5,49.0
2019,RAM,6,SFO,-3.0,49.5
2019,RAM,7,@ATL,-3.0,54.5
2019,RAM,8,CIN,-12.0,48.5
2019,RAM,9,@PIT,-4.0,43.0
2019,RAM,10,CHI,-5.0,40.0
2019,RAM,11,BAL,3.5,47.0
2019,RAM,12,@ARI,-2.5,47.0
2019,RAM,13,SEA,-1.0,47.5
2019,RAM,14,@DAL,-1.0,48.5
2019,RAM,15,@SFO,7.0,45.5
2019,RAM,16,ARI,-7.0,46.0
2019,RAI,1,DEN,3.0,42.5
2019,RAI,2,KAN,7.0,53.5
2019,RAI,3,@MIN,8.5,43.0
2019,RAI,4,@IND,5.5,46.0
2019,RAI,5,CHI,6.5,39.5
2019,RAI,6,@GNB,5.5,48.0
2019,RAI,7,@HOU,5.0,52.0
2019,RAI,8,DET,-2.5,51.5
2019,RAI,9,LAC,1.0,49.0
2019,RAI,10,CIN,-13.0,48.0
2019,RAI,11,@NYJ,-3.5,45.0
2019,RAI,12,@KAN,11.5,49.5
2019,RAI,13,TEN,3.0,47.0
2019,RAI,14,JAX,-7.0,47.0
2019,RAI,15,@LAC,7.5,45.0
2019,RAI,16,@DEN,5.5,41.5
2019,MIA,1,BAL,7.0,41.0
2019,MIA,2,NWE,18.0,48.5
2019,MIA,3,@DAL,22.0,46.5
2019,MIA,4,LAC,15.0,43.5
2019,MIA,5,WAS,6.0,42.0
2019,MIA,6,@BUF,17.0,42.5
2019,MIA,7,@PIT,14.0,44.0
2019,MIA,8,NYJ,3.5,42.5
2019,MIA,9,@IND,11.0,44.5
2019,MIA,10,BUF,7.0,41.5
2019,MIA,11,@CLE,11.0,45.5
2019,MIA,12,PHI,10.5,45.0
2019,MIA,13,@NYJ,5.0,47.0
2019,MIA,14,@NYG,3.5,47.0
2019,MIA,15,CIN,1.5,46.0
2019,MIA,16,@NWE,17.5,46.0
2019,MIN,1,ATL,-3.5,47.0
2019,MIN,2,@GNB,3.0,43.0
2019,MIN,3,OAK,-8.5,43.0
2019,MIN,4,@CHI,-1.0,38.0
2019,MIN,5,@NYG,-5.5,44.0
2019,MIN,6,PHI,-3.5,44.0
2019,MIN,7,@DET,-2.5,43.5
2019,MIN,8,WAS,-16.5,42.0
2019,MIN,9,@KAN,-5.5,46.0
2019,MIN,10,@DAL,3.5,48.5
2019,MIN,11,DEN,-10.0,40.5
2019,MIN,12,@SEA,2.5,48.0
2019,MIN,13,DET,-12.0,43.5
2019,MIN,14,@LAC,-1.0,45.0
2019,MIN,15,GNB,-4.0,47.0
2019,MIN,16,CHI,5.0,36.5
2019,NWE,1,PIT,-5.5,49.0
2019,NWE,2,@MIA,-18.0,48.5
2019,NWE,3,NYJ,-20.5,43.0
2019,NWE,4,@BUF,-7.0,41.5
2019,NWE,5,@WAS,-15.5,42.0
2019,NWE,6,NYG,-16.5,43.0
2019,NWE,7,@NYJ,-9.5,43.0
2019,NWE,8,CLE,-9.5,43.0
2019,NWE,9,@BAL,-3.0,44.5
2019,NWE,10,@PHI,-4.5,45.0
2019,NWE,11,DAL,-5.5,44.0
2019,NWE,12,@HOU,-3.5,47.0
2019,NWE,13,KAN,-3.0,49.5
2019,NWE,14,@CIN,-10.5,42.0
2019,NWE,15,BUF,-7.0,38.5
2019,NWE,16,MIA,-17.5,46.0
2019,NOR,1,HOU,-6.5,52.0
2019,NOR,2,@LAR,2.0,52.5
2019,NOR,3,@SEA,5.0,44.0
2019,NOR,4,DAL,2.5,47.0
2019,NOR,5,TAM,-3.0,46.0
2019,NOR,6,@JAX,2.5,42.5
2019,NOR,7,@CHI,4.0,37.0
2019,NOR,8,ARI,-12.5,47.5
2019,NOR,9,ATL,-14.0,51.5
2019,NOR,10,@TAM,-5.0,50.5
2019,NOR,11,CAR,-10.0,46.0
2019,NOR,12,@ATL,-7.0,48.0
2019,NOR,13,SFO,-1.0,45.0
2019,NOR,14,IND,-8.0,48.5
2019,NOR,15,@TEN,-3.5,49.0
2019,NOR,16,@CAR,-13.5,45.0
2019,NYG,1,@DAL,7.0,44.0
2019,NYG,2,BUF,1.0,44.5
2019,NYG,3,@TAM,5.0,48.0
2019,NYG,4,WAS,-3.0,48.0
2019,NYG,5,MIN,5.5,44.0
2019,NYG,6,@NWE,16.5,43.0
2019,NYG,7,ARI,-3.5,49.5
2019,NYG,8,@DET,6.5,49.0
2019,NYG,9,DAL,6.5,48.5
2019,NYG,10,@NYJ,-3.0,43.0
2019,NYG,11,@CHI,6.0,41.0
2019,NYG,12,GNB,6.5,43.5
2019,NYG,13,@PHI,9.5,45.5
2019,NYG,14,MIA,-3.5,47.0
2019,NYG,15,@WAS,-1.0,42.0
2019,NYG,16,PHI,4.0,44.0
2019,NYJ,1,BUF,-2.5,41.0
2019,NYJ,2,CLE,6.5,45.5
2019,NYJ,3,@NWE,20.5,43.0
2019,NYJ,4,@PHI,14.0,43.0
2019,NYJ,5,DAL,7.0,43.5
2019,NYJ,6,NWE,9.5,43.0
2019,NYJ,7,@JAX,7.0,39.5
2019,NYJ,8,@MIA,-3.5,42.5
2019,NYJ,9,NYG,3.0,43.0
2019,NYJ,10,@WAS,1.0,37.5
2019,NYJ,11,OAK,3.5,45.0
2019,NYJ,12,@CIN,-2.5,43.0
2019,NYJ,13,MIA,-5.0,47.0
2019,NYJ,14,@BAL,17.0,44.0
2019,NYJ,15,PIT,3.0,36.5
2019,NYJ,16,@BUF,-1.5,37.0
2019,PHI,1,WAS,-10.5,44.0
2019,PHI,2,@ATL,-1.0,53.0
2019,PHI,3,DET,-4.0,45.0
2019,PHI,4,@GNB,3.5,46.0
2019,PHI,5,NYJ,-14.0,43.0
2019,PHI,6,@MIN,3.5,44.0
2019,PHI,7,@DAL,3.0,50.0
2019,PHI,8,@BUF,1.0,39.5
2019,PHI,9,CHI,-5.0,41.0
2019,PHI,10,NWE,4.5,45.0
2019,PHI,11,SEA,1.0,45.5
2019,PHI,12,@MIA,-10.5,45.0
2019,PHI,13,NYG,-9.5,45.5
2019,PHI,14,@WAS,-7.0,38.0
2019,PHI,15,DAL,2.0,47.0
2019,PHI,16,@NYG,-4.0,44.0
2019,PIT,1,@NWE,5.5,49.0
2019,PIT,2,SEA,-4.0,47.0
2019,PIT,3,@SFO,6.0,44.5
2019,PIT,4,CIN,-3.5,45.5
2019,PIT,5,BAL,3.5,44.0
2019,PIT,6,@LAC,6.0,42.5
2019,PIT,7,MIA,-14.0,44.0
2019,PIT,8,IND,-1.0,39.5
2019,PIT,9,LAR,4.0,43.0
2019,PIT,10,@CLE,3.0,41.5
2019,PIT,11,@CIN,-5.5,37.5
2019,PIT,12,CLE,1.0,40.0
2019,PIT,13,@ARI,-2.5,43.5
2019,PIT,14,BUF,-1.0,37.0
2019,PIT,15,@NYJ,-3.0,36.5
2019,PIT,16,@BAL,-2.0,35.0
2019,SFO,1,@TAM,1.0,51.0
2019,SFO,2,@CIN,1.0,46.0
2019,SFO,3,PIT,-6.0,44.5
2019,SFO,4,CLE,-5.0,47.5
2019,SFO,5,@LAR,3.0,49.5
2019,SFO,6,@WAS,-10.0,39.0
2019,SFO,7,CAR,-4.5,41.0
2019,SFO,8,@ARI,-10.5,43.5
2019,SFO,9,SEA,-6.5,47.0
2019,SFO,10,ARI,-10.0,44.0
2019,SFO,11,GNB,-3.0,48.0
2019,SFO,12,@BAL,5.5,45.0
2019,SFO,13,@NOR,1.0,45.0
2019,SFO,14,ATL,-10.5,50.0
2019,SFO,15,LAR,-7.0,45.5
2019,SFO,16,@SEA,-3.5,47.0
2019,SEA,1,CIN,-9.5,44.0
2019,SEA,2,@PIT,4.0,47.0
2019,SEA,3,NOR,-5.0,44.0
2019,SEA,4,@ARI,-5.5,49.0
2019,SEA,5,LAR,-1.5,49.0
2019,SEA,6,@CLE,1.0,45.5
2019,SEA,7,BAL,-3.0,49.0
2019,SEA,8,@ATL,-7.5,48.5
2019,SEA,9,TAM,-4.0,51.0
2019,SEA,10,@SFO,6.5,47.0
2019,SEA,11,@PHI,-1.0,45.5
2019,SEA,12,MIN,-2.5,48.0
2019,SEA,13,@LAR,1.0,47.5
2019,SEA,14,@CAR,-6.0,48.5
2019,SEA,15,ARI,-8.0,51.0
2019,SEA,16,SFO,3.5,47.0
2019,TAM,1,SFO,-1.0,51.0
2019,TAM,2,@CAR,6.5,48.0
2019,TAM,3,NYG,-5.0,48.0
2019,TAM,4,@LAR,9.0,48.5
2019,TAM,5,@NOR,3.0,46.0
2019,TAM,6,CAR,2.0,48.5
2019,TAM,7,@TEN,2.0,45.5
2019,TAM,8,@SEA,4.0,51.0
2019,TAM,9,ARI,-5.5,51.0
2019,TAM,10,NOR,5.0,50.5
2019,TAM,11,@ATL,3.5,51.5
2019,TAM,12,@JAX,-3.0,46.5
2019,TAM,13,IND,-3.0,46.5
2019,TAM,14,@DET,-5.5,46.0
2019,TAM,15,HOU,3.0,50.0
2019,TAM,16,ATL,-1.0,48.0
2019,OTI,1,@CLE,5.5,44.0
2019,OTI,2,IND,-3.0,43.5
2019,OTI,3,@JAX,-1.5,38.0
2019,OTI,4,@ATL,3.5,46.0
2019,OTI,5,BUF,-3.5,39.5
2019,OTI,6,@DEN,1.0,41.0
2019,OTI,7,LAC,-3.0,42.5
2019,OTI,8,TAM,-2.0,45.5
2019,OTI,9,@CAR,3.5,43.0
2019,OTI,10,KAN,5.0,49.0
2019,OTI,11,JAX,-4.5,42.0
2019,OTI,12,@IND,-1.0,41.5
2019,OTI,13,@OAK,-3.0,47.0
